startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,distributionchannel,userlanguage,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q16,q17,q18,participantid,assignmentid,projectid,cond,partition
"9/11/24 10:08","9/11/24 10:09","0","89","100","30","1","9/11/24 10:09","R_70wwma0riiPNAG3","","","","","anonymous","EN","","5","","","","","","","","","","5","2","47","","D4A8D93ACC514F67B3FAD3BAFF40F33B","18756c53-0eb9-4219-8789-e7aaf87fec98","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","195","100","55","1","9/11/24 10:09","R_5RhVa4hybBmAwI9","","","","","anonymous","EN","3","","","","1","","","","","","","","2","39","","754DF944F3434A77B849E009A5D668C9","c54fe1bc-b8d6-429f-9ce9-90e2a89f55d2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","477","100","43","1","9/11/24 10:09","R_5pXuGNf0XMLFvSm","","","","","anonymous","EN","","5","","","","","","","","","","5","2","69","","ECB1A2B98B4247A1AF60CD84418B61D6","cdddd43c-b683-4cc4-8f49-afb58d1148de","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:05","9/11/24 10:09","0","611","100","245","1","9/11/24 10:09","R_33gsumzdKOSVj7X","","","","","anonymous","EN","1","","0","","","","","","","","","","1","32","None, thank you.","AAC3DA0C316D407D98C39E5558486CC3","58d063ce-5379-473c-a6a2-0bbc82255e0e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:09","0","264","100","230","1","9/11/24 10:09","R_1GZOMax69z71lsJ","","","","","anonymous","EN","","4","","","","","","","","","4.99","","1","22","","ADBED8CA237E4688A03E6010D8E6CE08","f61ba28b-4344-4ee2-8c4e-89d39d16572a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","199","100","25","1","9/11/24 10:09","R_79h2Hp3dM02I8hk","","","","","anonymous","EN","5","","","","","","5","","","","","","2","29","","D922446525E4472DAE59C79D9F93CA7E","f6a60df1-85d7-4d6a-a5ff-ec5ab7f85433","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:07","9/11/24 10:09","0","502","100","96","1","9/11/24 10:09","R_17PF2Ao3CWWKjcb","","","","","anonymous","EN","","1","","","","","","1","","","","","2","49","No.","35394F20A4054CEA896226E4F8270D9B","58bb5fdd-5755-4a18-9c80-ce9aa7762555","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","145","100","52","1","9/11/24 10:09","R_5mX8Xgv2sKH2zbh","","","","","anonymous","EN","5","","","","","","5","","","","","","2","37","","D086DC7C657146A398EB079F81F3B58A","f48f3257-44d6-488f-b3f4-a1530b76e0cc","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:09","0","597","100","231","1","9/11/24 10:09","R_7QrGV1MDJlVkKQN","","","","","anonymous","EN","1","","0.25","","","","","","","","","","1","31","","4D3C479FD6C2431C933E7BB3C0B2DDFB","2e997835-b51e-4dba-a34a-76dd7de79500","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:07","9/11/24 10:09","0","697","100","104","1","9/11/24 10:09","R_3dYPEh6O4JAvkiZ","","","","","anonymous","EN","","3","","","","","","","","3","","","2","25","","D00A916904624472A8D604476E0A96D2","e35f4376-becb-48fb-b772-a17014a3308c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:07","9/11/24 10:09","0","36","100","109","1","9/11/24 10:09","R_3s6tr9hQoExFxfw","","","","","anonymous","EN","","5","","","","","","","","","","5","1","42","","D49024AD428D4024B45AA699E671407D","93a03e22-5db2-4592-8b19-84c96111a6d2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","301","100","65","1","9/11/24 10:09","R_79jlJ66JGkqGTiv","","","","","anonymous","EN","5","","","","","","5","","","","","","1","34","","29734E2F3F5C4397B7CF8AD6D1422C1E","e6c51291-32fa-4d86-b72d-6cdb2c20d9e2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","464","100","41","1","9/11/24 10:09","R_5ki4pMwNCVoVY09","","","","","anonymous","EN","","5","","","","","","","","","","5","1","31","No","DA2B78A4434A4F23ABE9F09F8E73A200","00fda98c-02ac-44a5-95e6-1b831a1f765f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","302","100","55","1","9/11/24 10:09","R_6rQNZEgHIjFOlO1","","","","","anonymous","EN","","1","","","","","","0","","","","","2","58","","7694FFAEE26C4CCCA60878E6CF5C72C1","dd3bc9f4-3018-4105-b8c2-3cba23f02b4f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","405","100","52","1","9/11/24 10:09","R_6oNGkO9QuN1aGfw","","","","","anonymous","EN","","5","","","","","","","","","","5","1","37","","BA46C89FF6D74BBD8CBE20E7D403DFC1","3412203c-3206-465c-9a93-1a75f20528b2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","50","100","40","1","9/11/24 10:09","R_5MyyTPB6lrPVSTF","","","","","anonymous","EN","","5","","","","","","","","","","5","2","36","","20101E1902A74BFC874586E28EBF8B36","2f0adda3-b1a7-4a9b-a95d-2726bddaa95e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:09","0","69","100","143","1","9/11/24 10:09","R_72LnIbpABGdF2Yf","","","","","anonymous","EN","5","","","","","","5","","","","","","2","56","No comments.","5771BBE6465940CA82548F137A6790D9","781b0243-dfdc-4425-8be9-6434a736f68e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","313","100","74","1","9/11/24 10:09","R_61sVEaWPTjozlvG","","","","","anonymous","EN","4","","","","","1.5","","","","","","","2","51","","93D7A8808C90401E86103BB97BE05B3D","cb97543e-6b39-4a61-b022-c0f96de37d1e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","326","100","37","1","9/11/24 10:09","R_50oa75DRvLUSEEr","","","","","anonymous","EN","5","","","","","","5","","","","","","2","49","n/a","3413EED697A246E896AD0A399CDC3923","036b27d8-d8f7-406a-973c-f15e102e0c13","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","740","100","45","1","9/11/24 10:09","R_5wKxtfVo7Mk3Uw9","","","","","anonymous","EN","","1","","","","","","0","","","","","1","41","","7A4AB7761A2D4561AA0515A3405CF3E8","962392c6-ddf8-44ec-bf95-7dcd8112d7a7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","283","100","52","1","9/11/24 10:09","R_7K3WTO9Ijalxnz5","","","","","anonymous","EN","3","","","","1.45","","","","","","","","1","44","","74AF200637384EC79071D83472997B5B","fe6db5ca-126e-41e6-b584-5846615e3b94","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","507","100","36","1","9/11/24 10:09","R_1ds8L3tcshwbFkH","","","","","anonymous","EN","","1","","","","","","0","","","","","2","47","","D42A239373594B88B6C23155919F7C62","8dd13909-7f0f-44d6-ac7c-671bd8cba43b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","620","100","63","1","9/11/24 10:09","R_671bLs1DBADT9XH","","","","","anonymous","EN","5","","","","","","3","","","","","","1","27","","ED5F4B1A05CF42148902FCAA52B617C3","e91ae80b-734b-4556-87a8-153035ca9a51","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","490","100","68","1","9/11/24 10:09","R_6VkzcGoDXabKLXY","","","","","anonymous","EN","","5","","","","","","","","","","5","2","43","","E148640C72284A858691C4D46C5073BD","a75b611f-1708-4084-998d-75ae739b1489","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","578","100","45","1","9/11/24 10:09","R_5Krb5jJqKZZ9in6","","","","","anonymous","EN","","5","","","","","","","","","","5","1","35","","D58DDB08D84A4E84BAEF103384813FBD","e1c84870-d7d9-4d0d-97e8-99d43c3d1dec","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","716","100","61","1","9/11/24 10:09","R_88Gp5fLjrNfbjP3","","","","","anonymous","EN","5","","","","","","5","","","","","","1","38","","6637CE37449346FA8AF47D55E054E45D","b701964d-bfda-40e9-b1bc-df463f001ae6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","54","100","79","1","9/11/24 10:09","R_7oI9c2S6hgOPZ8E","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","43","","1C2131FAF1F2489DAFC777B518D8C1F6","918aa002-930d-4685-8250-96469fa0edc3","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","75","100","56","1","9/11/24 10:09","R_55vgsBw4YVxf2bm","","","","","anonymous","EN","5","","","","","","8","","","","","","1","28","","25F9E12549594BF183B8BA998B52451D","01513e2f-4ed6-4424-921c-541839c2907e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","649","100","76","1","9/11/24 10:09","R_5LHZZIsbiMtRJg8","","","","","anonymous","EN","5","","","","","","5","","","","","","2","35","n/a","08BEA496A0804C21AC5058D71A8ABE8C","c6cf537f-90f9-462c-a61c-316415d8e397","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","347","100","64","1","9/11/24 10:09","R_5Nzd5oPjcpS5GkE","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","47","","C2018F956F2B49F19575F350C793A870","5d1d1bf6-f858-4ad8-98dd-6325ec58b63b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","568","100","86","1","9/11/24 10:09","R_1FVQkIc98GsOnzz","","","","","anonymous","EN","5","","","","","","5","","","","","","2","51","nope","E86C910743DE4B7BBEAEE58113664AB6","e02f19f9-a9ca-4cae-b667-2008bfcd9ae1","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:07","9/11/24 10:09","0","519","100","99","1","9/11/24 10:09","R_71A4VnDIxg6O8D1","","","","","anonymous","EN","1","","0","","","","","","","","","","2","31","","C4EE367E8FCE43B2AD60CECA0D027774","84aae77d-f3c0-4bc2-9a8a-37d2390cb9b3","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","672","100","56","1","9/11/24 10:09","R_6iqWoFX26swVQam","","","","","anonymous","EN","5","","","","","","5","","","","","","2","63","","564B63B2801C428B8E7BF1032E43F1FA","f0499871-578c-427c-81af-d150ad71a8c4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","189","100","65","1","9/11/24 10:09","R_35s9g7YWGKxBwSB","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","35","","D8F23F7E42294B9592FFB849ED015E1F","fb01c4e7-3b33-4db2-ad91-f0904871ca58","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:07","9/11/24 10:09","0","542","100","107","1","9/11/24 10:09","R_5ePihuKgNqneH4E","","","","","anonymous","EN","","5","","","","","","","","","","5","1","32","I really want Team Altruism to win this one, but money makes that hard, haha","CE95632B40AE4ABDBD33010653E26936","599bdc97-5e37-494d-8274-2cd35e26198c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","168","100","62","1","9/11/24 10:09","R_7u5WUfLVjVbPalr","","","","","anonymous","EN","","1","","","","","","1","","","","","1","34","","A9C6357E212B498F806278F81A7EE407","68eec21e-a375-4e5a-999a-62ddb65bd3b8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","614","100","50","1","9/11/24 10:09","R_5WtYLwj3VAOI1DZ","","","","","anonymous","EN","5","","","","","","5","","","","","","2","44","","E75D0F346ADA4E3A9E7DEEE69806142F","118a3e9d-eebf-4f33-a624-b3aa88870817","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","781","100","62","1","9/11/24 10:09","R_32oilcKRa28eU9w","","","","","anonymous","EN","5","","","","","","5","","","","","","2","22","","CE59106E05024279BC5FD388B463A8C9","152a967b-9db5-4b67-83f8-396d2f8fce8b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","333","100","66","1","9/11/24 10:09","R_6s0nESLwJAFPK9K","","","","","anonymous","EN","","3","","","","","","","","3.5","","","1","19","","08867740B06B4A9B8408C348F9A3AA09","aca7450e-a3c6-4577-975b-93c386ea339e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:07","9/11/24 10:09","0","777","100","126","1","9/11/24 10:09","R_1alrVuGsTonfHbx","","","","","anonymous","EN","5","","","","","","5","","","","","","1","25","","1938D7A0E8B74512AC6DD8AEB952A725","2846b75d-bf0b-40bc-b777-369ec9f61f3e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","159","100","39","1","9/11/24 10:09","R_5shTRAknbvZCbsi","","","","","anonymous","EN","","5","","","","","","","","","","5","2","47","","BC17556EC36E4A49BBBB52A63F2FF976","d82a2813-5436-4649-b5fb-66e5026576b8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","522","100","47","1","9/11/24 10:09","R_1jZPHwZFydleJKU","","","","","anonymous","EN","3","","","","1","","","","","","","","2","36","","BABBDC50E86B4AE69DE0C77265C70B7A","3b62714a-a73b-415c-8fa8-90ec3507d27b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","702","100","41","1","9/11/24 10:09","R_1gNNH4gXchiZZtp","","","","","anonymous","EN","","5","","","","","","","","","","5","1","56","","90B2F4E19B8D45978C25F3E108B5DC4A","576dde73-928e-461d-985f-868f10b08067","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","378","100","61","1","9/11/24 10:09","R_8YkXhUApOyThCsn","","","","","anonymous","EN","2","","","0.5","","","","","","","","","2","46","No","E04297376A854E44991CF6B8BC4079D0","5155ba7c-7f3d-4332-a034-4880bd270abd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","726","100","80","1","9/11/24 10:09","R_2Ca3Kez5VVLyxax","","","","","anonymous","EN","","5","","","","","","","","","","5","1","36","","11880DE340144232807E3DBA9E6A429B","a5408ef2-f8b7-4caf-a6c2-2aa07337250e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","136","100","54","1","9/11/24 10:09","R_5qrwoz9nwgVj85f","","","","","anonymous","EN","1","","0","","","","","","","","","","1","37","","570E4E9885394B7A94B82FDA41DB5FB5","64518bb0-a2ea-4a30-bd21-10c2c1659ad1","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","400","100","58","1","9/11/24 10:09","R_7PMN19inmdBoOff","","","","","anonymous","EN","","5","","","","","","","","","","5","1","46","","7BEAA7DF3FDB4DE8BA7213627C193A30","43c39616-f09e-4193-9e98-907535246125","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","383","100","80","1","9/11/24 10:09","R_6rJ0ZwuCMd3GLNI","","","","","anonymous","EN","","5","","","","","","","","","","5","2","34","","EB8865E9B27140E3A631C0AFA224A62F","e383ca94-6368-4294-be55-070b3ea5505e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","720","100","84","1","9/11/24 10:09","R_5msEhGsmBPgAAlb","","","","","anonymous","EN","","3","","","","","","","","3.5","","","1","32","Great study ","D1A81F2241A94832A40CDA9D5E00EC5E","d099f6d8-8985-4631-856d-e4a5d28296f6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","601","100","100","1","9/11/24 10:09","R_6gj3IUV5HYawxNH","","","","","anonymous","EN","4","","","","","1.5","","","","","","","2","38","","B6479F826B264740B29ADFCFF370E6C4","064f26b2-e604-4fd2-812d-731af7dd9a32","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:09","9/11/24 10:09","0","616","100","24","1","9/11/24 10:09","R_1Mlftzx4CinyXfX","","","","","anonymous","EN","2","","","0.5","","","","","","","","","1","19","","1D72E6C146D8402A98902106BC8B1601","07cc9311-4cc3-41ae-84cb-999d29ecf5eb","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:09","0","594","100","182","1","9/11/24 10:09","R_1frgAmFuxBhFt4p","","","","","anonymous","EN","5","","","","","","5","","","","","","2","20","Thank you for the opportunity to participate in this study.","F1EB25D30A414D50AA2188E1DA5A3CA7","6ad08792-f8b0-4fef-9103-63a146fb0b3a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","142","100","63","1","9/11/24 10:09","R_5jktkzFGF56XkXP","","","","","anonymous","EN","5","","","","","","4","","","","","","2","33","","76BBE6A38088466CAA51CCDA36840983","b544fd81-981b-421a-afb7-6efb4a405a2d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:09","9/11/24 10:09","0","514","100","38","1","9/11/24 10:09","R_5zOcjnGcoVwx8d9","","","","","anonymous","EN","","1","","","","","","0","","","","","2","36","","297DD60E4A0141078D4E4BD90288AEA0","0db74196-047d-44b3-be60-2fd3daf5a08f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:09","0","365","100","69","1","9/11/24 10:09","R_5JFTfBwdMtlStxZ","","","","","anonymous","EN","5","","","","","","4","","","","","","1","42","","E682C2B30A144B14929B0B2D7C01E7D3","44faf6a8-ff2e-4718-bd6f-473ffee4443a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","590","100","82","1","9/11/24 10:09","R_1wtcBZsfHZY7Awz","","","","","anonymous","EN","5","","","","","","5","","","","","","1","21","","A72516FF192A4866BE687302763C7535","177e0359-b0b9-4e7d-960d-8c59a87153d6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","565","100","69","1","9/11/24 10:09","R_6fiMSEuVQ2hpj0G","","","","","anonymous","EN","","5","","","","","","","","","","10","1","57","","A5DD87C51D044489A83F3E76946D583E","c3929bb3-9c9c-4ca4-8d9b-d88b0b3c7232","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:09","9/11/24 10:09","0","321","100","37","1","9/11/24 10:09","R_5oFRo6V7z8lEwpE","","","","","anonymous","EN","5","","","","","","5","","","","","","1","24","","20DF9262DB9042E9B7F52745526254C7","b214dd2b-6d8c-4846-b958-a9642fb7d828","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:05","9/11/24 10:09","0","274","100","230","1","9/11/24 10:09","R_5JW9hFq7EXsjHGM","","","","","anonymous","EN","5","","","","","","4","","","","","","2","32","","D572F75803BA48CF93E02D8E25C214F0","1b042ba2-c657-44c1-9360-489699d91eed","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:07","9/11/24 10:09","0","295","100","154","1","9/11/24 10:09","R_3CfDH26GptO9h1R","","","","","anonymous","EN","2","","","0.5","","","","","","","","","1","32","","C414A4C78E6845C78133A99D85CEB721","2d6c18d3-a747-4846-a6ef-84678982eba5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:07","9/11/24 10:09","0","706","100","129","1","9/11/24 10:09","R_6O0cXQXP51UdA1b","","","","","anonymous","EN","4","","","","","1.99","","","","","","","2","31","Interesting study! It'd be cool to see the results!","8D7FC801BD2A4F68818798D157E3F755","bb7e08d3-705c-49b8-9641-52ca15e1a482","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:09","9/11/24 10:09","0","419","100","42","1","9/11/24 10:09","R_10ZOtNYN0thUsma","","","","","anonymous","EN","1","","0","","","","","","","","","","1","42","No thanks","F6EA0323938E49F3AAA262DAB6ABDFAD","259e1b4a-bfdc-4b37-bcde-8e3b1e177404","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","166","100","77","1","9/11/24 10:09","R_6RvIb5Qp5GEdmTU","","","","","anonymous","EN","5","","","","","","4","","","","","","2","35","","C7F1B1B65A4F448899F58D9B523E69A0","739c4fa4-1360-47a4-8b68-eb2869be56f0","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","381","100","89","1","9/11/24 10:09","R_7j7ECM4dHkBo2yv","","","","","anonymous","EN","1","","0","","","","","","","","","","1","42","","692F2C0C16A14F73B589FAE0CCFCE7AD","2aa23ebe-56cb-491f-b874-a570f9ad20a5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","165","100","107","1","9/11/24 10:09","R_5SddnG9vhwkcA7b","","","","","anonymous","EN","1","","0","","","","","","","","","","1","41","Although ""sharing"" good fortune is supposed to be the ""ideal"", nobody's truly obligated to do that.","3E50E5C7826942788933DA580797EAEB","64d02fcb-725d-4b9a-9c4a-36f22d7d393f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:09","9/11/24 10:09","0","370","100","35","1","9/11/24 10:09","R_5frxyYS9d9IwizC","","","","","anonymous","EN","5","","","","","","5","","","","","","2","61","","5ADE77A278C047FA9B8AB707A6212AE5","a1a3049c-4dc6-4c04-ba5f-20a0ad370b79","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","59","100","70","1","9/11/24 10:09","R_3fIMGTcZUHVNRWn","","","","","anonymous","EN","5","","","","","","2","","","","","","2","37","","8BF17E1F28C34179A38E7DC25A091E9E","d0bc5a5f-89c6-4439-8cce-ad116bd997c8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:08","9/11/24 10:09","0","451","100","102","1","9/11/24 10:09","R_1qkln4L1xlH9HWN","","","","","anonymous","EN","5","","","","","","5","","","","","","1","53","Very interesting question, would love to see the results, and analysis.","2E6AB9CF095A4C02AC82D0DD009FA597","507945f9-1074-4480-a220-e318851e0925","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:06","9/11/24 10:09","0","775","100","210","1","9/11/24 10:09","R_6MwMQIGkvCmAf4t","","","","","anonymous","EN","","1","","","","","","1","","","","","1","27","","E3FEF9BE60454E1DBB118A35DF7F470A","8eb58c23-bd33-47d1-82e0-29a7ce2d4396","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:09","9/11/24 10:09","0","120","100","33","1","9/11/24 10:10","R_6w02zqGEsZLLUgj","","","","","anonymous","EN","","5","","","","","","","","","","5","2","27","","2AB9D9679DE3406EACE629638F177A8E","bd4a5548-0462-4e30-8374-666d0e42d50a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
