study,studylbl,id,trial,cond,position,dv
6,Study 5,154,1,1,0,1
6,Study 5,154,2,1,0,1
6,Study 5,154,3,0,0,1
6,Study 5,154,4,1,0,1
6,Study 5,155,1,0,0,1
6,Study 5,155,2,0,0,0
6,Study 5,155,3,1,0,0
6,Study 5,155,4,1,0,1
6,Study 5,156,1,0,0,1
6,Study 5,156,2,1,0,0
6,Study 5,156,3,1,0,0
6,Study 5,156,4,0,0,0
6,Study 5,157,1,0,1,0
6,Study 5,157,2,0,1,1
6,Study 5,157,3,1,1,1
6,Study 5,157,4,0,1,0
6,Study 5,158,1,1,0,1
6,Study 5,158,2,1,0,1
6,Study 5,158,3,1,0,1
6,Study 5,158,4,1,0,1
6,Study 5,159,1,1,0,0
6,Study 5,159,2,1,0,0
6,Study 5,159,3,1,0,
6,Study 5,159,4,1,0,1
6,Study 5,160,1,1,0,0
6,Study 5,160,2,1,0,1
6,Study 5,160,3,1,0,1
6,Study 5,160,4,0,0,0
6,Study 5,161,1,0,1,1
6,Study 5,161,2,1,1,0
6,Study 5,161,3,1,1,0
6,Study 5,161,4,0,1,1
6,Study 5,162,1,0,1,0
6,Study 5,162,2,1,1,1
6,Study 5,162,3,0,1,1
6,Study 5,162,4,1,1,1
6,Study 5,163,1,1,0,1
6,Study 5,163,2,0,0,
6,Study 5,163,3,0,0,0
6,Study 5,163,4,0,0,0
6,Study 5,164,1,0,0,1
6,Study 5,164,2,1,0,1
6,Study 5,164,3,1,0,1
6,Study 5,164,4,0,0,0
6,Study 5,165,1,0,1,1
6,Study 5,165,2,1,1,0
6,Study 5,165,3,0,1,0
6,Study 5,165,4,0,1,0
6,Study 5,166,1,1,1,0
6,Study 5,166,2,1,1,0
6,Study 5,166,3,1,1,1
6,Study 5,166,4,1,1,1
6,Study 5,167,1,1,0,1
6,Study 5,167,2,1,0,1
6,Study 5,167,3,1,0,1
6,Study 5,167,4,1,0,0
6,Study 5,168,1,1,1,1
6,Study 5,168,2,0,1,0
6,Study 5,168,3,0,1,0
6,Study 5,168,4,1,1,1
6,Study 5,169,1,0,0,1
6,Study 5,169,2,1,0,1
6,Study 5,169,3,1,0,1
6,Study 5,169,4,1,0,1
6,Study 5,170,1,0,1,0
6,Study 5,170,2,0,1,0
6,Study 5,170,3,0,1,0
6,Study 5,170,4,0,1,0
6,Study 5,171,1,1,1,1
6,Study 5,171,2,1,1,1
6,Study 5,171,3,0,1,0
6,Study 5,171,4,0,1,0
6,Study 5,172,1,0,0,0
6,Study 5,172,2,0,0,1
6,Study 5,172,3,1,0,1
6,Study 5,172,4,0,0,0
6,Study 5,173,1,0,0,0
6,Study 5,173,2,1,0,1
6,Study 5,173,3,0,0,0
6,Study 5,173,4,1,0,1
6,Study 5,174,1,0,0,1
6,Study 5,174,2,0,0,1
6,Study 5,174,3,0,0,1
6,Study 5,174,4,1,0,0
6,Study 5,175,1,1,1,1
6,Study 5,175,2,1,1,1
6,Study 5,175,3,0,1,0
6,Study 5,175,4,0,1,0
6,Study 5,176,1,1,1,1
6,Study 5,176,2,1,1,1
6,Study 5,176,3,0,1,0
6,Study 5,176,4,1,1,1
6,Study 5,177,1,1,0,0
6,Study 5,177,2,0,0,
6,Study 5,177,3,0,0,1
6,Study 5,177,4,1,0,1
6,Study 5,178,1,0,0,0
6,Study 5,178,2,0,0,1
6,Study 5,178,3,1,0,0
6,Study 5,178,4,1,0,0
6,Study 5,179,1,1,1,1
6,Study 5,179,2,1,1,1
6,Study 5,179,3,1,1,0
6,Study 5,179,4,0,1,1
6,Study 5,180,1,1,0,0
6,Study 5,180,2,1,0,1
6,Study 5,180,3,0,0,1
6,Study 5,180,4,1,0,0
6,Study 5,181,1,1,1,1
6,Study 5,181,2,0,1,0
6,Study 5,181,3,1,1,0
6,Study 5,181,4,0,1,1
6,Study 5,182,1,0,0,0
6,Study 5,182,2,1,0,1
6,Study 5,182,3,0,0,0
6,Study 5,182,4,1,0,1
6,Study 5,183,1,1,1,1
6,Study 5,183,2,0,1,0
6,Study 5,183,3,1,1,1
6,Study 5,183,4,0,1,0
6,Study 5,184,1,0,0,
6,Study 5,184,2,1,0,0
6,Study 5,184,3,1,0,1
6,Study 5,184,4,1,0,1
6,Study 5,185,1,1,0,1
6,Study 5,185,2,1,0,1
6,Study 5,185,3,1,0,1
6,Study 5,185,4,1,0,1
6,Study 5,186,1,0,1,1
6,Study 5,186,2,0,1,0
6,Study 5,186,3,0,1,1
6,Study 5,186,4,1,1,1
6,Study 5,187,1,1,1,1
6,Study 5,187,2,0,1,0
6,Study 5,187,3,0,1,0
6,Study 5,187,4,0,1,0
6,Study 5,188,1,0,0,1
6,Study 5,188,2,0,0,0
6,Study 5,188,3,1,0,0
6,Study 5,188,4,1,0,1
6,Study 5,189,1,1,0,0
6,Study 5,189,2,1,0,0
6,Study 5,189,3,1,0,1
6,Study 5,189,4,0,0,0
6,Study 5,190,1,0,1,1
6,Study 5,190,2,1,1,1
6,Study 5,190,3,1,1,1
6,Study 5,190,4,1,1,1
6,Study 5,191,1,1,1,1
6,Study 5,191,2,0,1,1
6,Study 5,191,3,0,1,
6,Study 5,191,4,0,1,0
6,Study 5,192,1,1,0,1
6,Study 5,192,2,1,0,
6,Study 5,192,3,1,0,
6,Study 5,192,4,0,0,0
6,Study 5,193,1,1,0,1
6,Study 5,193,2,1,0,1
6,Study 5,193,3,1,0,1
6,Study 5,193,4,0,0,0
6,Study 5,194,1,0,0,1
6,Study 5,194,2,1,0,0
6,Study 5,194,3,1,0,
6,Study 5,194,4,0,0,1
6,Study 5,195,1,1,0,1
6,Study 5,195,2,0,0,0
6,Study 5,195,3,1,0,1
6,Study 5,195,4,0,0,0
6,Study 5,196,1,1,1,1
6,Study 5,196,2,1,1,1
6,Study 5,196,3,0,1,0
6,Study 5,196,4,0,1,0
6,Study 5,197,1,1,1,1
6,Study 5,197,2,1,1,1
6,Study 5,197,3,0,1,0
6,Study 5,197,4,0,1,0
6,Study 5,198,1,0,1,1
6,Study 5,198,2,0,1,1
6,Study 5,198,3,0,1,
6,Study 5,198,4,1,1,1
6,Study 5,199,1,0,1,1
6,Study 5,199,2,0,1,1
6,Study 5,199,3,0,1,1
6,Study 5,199,4,1,1,1
6,Study 5,200,1,1,1,1
6,Study 5,200,2,0,1,1
6,Study 5,200,3,0,1,1
6,Study 5,200,4,0,1,0
6,Study 5,201,1,0,1,1
6,Study 5,201,2,1,1,1
6,Study 5,201,3,0,1,0
6,Study 5,201,4,1,1,0
6,Study 5,202,1,0,0,0
6,Study 5,202,2,1,0,0
6,Study 5,202,3,1,0,0
6,Study 5,202,4,0,0,1
6,Study 5,203,1,1,0,1
6,Study 5,203,2,0,0,0
6,Study 5,203,3,1,0,
6,Study 5,203,4,0,0,0
6,Study 5,204,1,0,1,1
6,Study 5,204,2,1,1,0
6,Study 5,204,3,0,1,1
6,Study 5,204,4,1,1,1
6,Study 5,205,1,0,0,0
6,Study 5,205,2,0,0,
6,Study 5,205,3,1,0,
6,Study 5,205,4,1,0,
6,Study 5,206,1,0,1,0
6,Study 5,206,2,1,1,1
6,Study 5,206,3,0,1,0
6,Study 5,206,4,1,1,0
6,Study 5,207,1,1,0,1
6,Study 5,207,2,1,0,0
6,Study 5,207,3,1,0,1
6,Study 5,207,4,1,0,1
6,Study 5,208,1,0,0,1
6,Study 5,208,2,0,0,0
6,Study 5,208,3,0,0,1
6,Study 5,208,4,1,0,0
6,Study 5,209,1,0,0,0
6,Study 5,209,2,0,0,0
6,Study 5,209,3,0,0,1
6,Study 5,209,4,0,0,0
6,Study 5,210,1,1,0,0
6,Study 5,210,2,1,0,1
6,Study 5,210,3,0,0,1
6,Study 5,210,4,0,0,0
6,Study 5,211,1,1,1,1
6,Study 5,211,2,1,1,
6,Study 5,211,3,0,1,0
6,Study 5,211,4,1,1,1
6,Study 5,212,1,0,1,1
6,Study 5,212,2,0,1,0
6,Study 5,212,3,1,1,0
6,Study 5,212,4,0,1,0
6,Study 5,213,1,0,1,0
6,Study 5,213,2,0,1,1
6,Study 5,213,3,0,1,0
6,Study 5,213,4,0,1,1
6,Study 5,214,1,1,0,1
6,Study 5,214,2,0,0,1
6,Study 5,214,3,1,0,1
6,Study 5,214,4,0,0,0
6,Study 5,215,1,1,1,1
6,Study 5,215,2,0,1,1
6,Study 5,215,3,0,1,1
6,Study 5,215,4,1,1,1
6,Study 5,216,1,1,0,1
6,Study 5,216,2,1,0,1
6,Study 5,216,3,0,0,0
6,Study 5,216,4,1,0,1
6,Study 5,217,1,0,1,
6,Study 5,217,2,0,1,
6,Study 5,217,3,0,1,1
6,Study 5,217,4,0,1,0
6,Study 5,218,1,1,1,1
6,Study 5,218,2,1,1,1
6,Study 5,218,3,1,1,0
6,Study 5,218,4,1,1,0
6,Study 5,219,1,0,1,
6,Study 5,219,2,1,1,0
6,Study 5,219,3,0,1,0
6,Study 5,219,4,1,1,1
6,Study 5,220,1,1,0,1
6,Study 5,220,2,0,0,0
6,Study 5,220,3,0,0,1
6,Study 5,220,4,0,0,1
6,Study 5,221,1,1,0,1
6,Study 5,221,2,0,0,1
6,Study 5,221,3,1,0,0
6,Study 5,221,4,0,0,0
6,Study 5,222,1,1,0,
6,Study 5,222,2,1,0,1
6,Study 5,222,3,1,0,1
6,Study 5,222,4,0,0,0
6,Study 5,223,1,0,0,0
6,Study 5,223,2,0,0,1
6,Study 5,223,3,1,0,0
6,Study 5,223,4,0,0,1
6,Study 5,224,1,1,0,1
6,Study 5,224,2,1,0,1
6,Study 5,224,3,1,0,0
6,Study 5,224,4,1,0,1
6,Study 5,225,1,0,1,1
6,Study 5,225,2,1,1,1
6,Study 5,225,3,0,1,0
6,Study 5,225,4,1,1,1
6,Study 5,226,1,0,1,
6,Study 5,226,2,0,1,1
6,Study 5,226,3,0,1,0
6,Study 5,226,4,0,1,1
6,Study 5,227,1,1,0,1
6,Study 5,227,2,0,0,1
6,Study 5,227,3,1,0,1
6,Study 5,227,4,0,0,1
6,Study 5,228,1,1,0,0
6,Study 5,228,2,1,0,0
6,Study 5,228,3,1,0,0
6,Study 5,228,4,1,0,0
6,Study 5,229,1,0,1,
6,Study 5,229,2,0,1,0
6,Study 5,229,3,1,1,0
6,Study 5,229,4,1,1,1
6,Study 5,230,1,0,1,1
6,Study 5,230,2,0,1,0
6,Study 5,230,3,0,1,0
6,Study 5,230,4,1,1,0
6,Study 5,231,1,0,1,0
6,Study 5,231,2,0,1,1
6,Study 5,231,3,1,1,0
6,Study 5,231,4,1,1,1
6,Study 5,232,1,0,0,0
6,Study 5,232,2,1,0,0
6,Study 5,232,3,1,0,1
6,Study 5,232,4,1,0,0
6,Study 5,233,1,0,1,0
6,Study 5,233,2,1,1,1
6,Study 5,233,3,0,1,0
6,Study 5,233,4,1,1,1
6,Study 5,234,1,0,0,0
6,Study 5,234,2,1,0,0
6,Study 5,234,3,0,0,1
6,Study 5,234,4,0,0,1
6,Study 5,235,1,0,1,0
6,Study 5,235,2,0,1,0
6,Study 5,235,3,1,1,1
6,Study 5,235,4,0,1,0
6,Study 5,236,1,1,1,0
6,Study 5,236,2,0,1,1
6,Study 5,236,3,1,1,1
6,Study 5,236,4,1,1,1
6,Study 5,237,1,0,0,1
6,Study 5,237,2,1,0,0
6,Study 5,237,3,0,0,1
6,Study 5,237,4,1,0,1
6,Study 5,238,1,0,1,1
6,Study 5,238,2,0,1,0
6,Study 5,238,3,1,1,1
6,Study 5,238,4,0,1,1
6,Study 5,239,1,1,0,0
6,Study 5,239,2,1,0,0
6,Study 5,239,3,0,0,1
6,Study 5,239,4,0,0,0
6,Study 5,240,1,1,0,1
6,Study 5,240,2,1,0,
6,Study 5,240,3,0,0,0
6,Study 5,240,4,0,0,0
6,Study 5,241,1,0,0,1
6,Study 5,241,2,0,0,0
6,Study 5,241,3,1,0,1
6,Study 5,241,4,1,0,0
6,Study 5,242,1,1,0,1
6,Study 5,242,2,0,0,1
6,Study 5,242,3,1,0,1
6,Study 5,242,4,0,0,0
6,Study 5,243,1,1,1,1
6,Study 5,243,2,1,1,0
6,Study 5,243,3,0,1,1
6,Study 5,243,4,0,1,0
6,Study 5,244,1,1,1,0
6,Study 5,244,2,1,1,0
6,Study 5,244,3,0,1,1
6,Study 5,244,4,0,1,1
6,Study 5,245,1,1,0,1
6,Study 5,245,2,1,0,1
6,Study 5,245,3,0,0,1
6,Study 5,245,4,0,0,1
6,Study 5,246,1,0,0,1
6,Study 5,246,2,1,0,1
6,Study 5,246,3,1,0,1
6,Study 5,246,4,0,0,
6,Study 5,247,1,1,1,1
6,Study 5,247,2,0,1,0
6,Study 5,247,3,0,1,0
6,Study 5,247,4,0,1,0
6,Study 5,248,1,1,1,0
6,Study 5,248,2,0,1,1
6,Study 5,248,3,0,1,0
6,Study 5,248,4,0,1,0
6,Study 5,249,1,1,0,1
6,Study 5,249,2,0,0,0
6,Study 5,249,3,1,0,1
6,Study 5,249,4,1,0,0
6,Study 5,250,1,1,1,1
6,Study 5,250,2,1,1,1
6,Study 5,250,3,0,1,0
6,Study 5,250,4,0,1,0
6,Study 5,251,1,1,1,1
6,Study 5,251,2,1,1,1
6,Study 5,251,3,0,1,1
6,Study 5,251,4,0,1,1
6,Study 5,252,1,0,0,1
6,Study 5,252,2,0,0,0
6,Study 5,252,3,1,0,1
6,Study 5,252,4,1,0,1
6,Study 5,253,1,0,1,1
6,Study 5,253,2,0,1,0
6,Study 5,253,3,0,1,1
6,Study 5,253,4,0,1,1
6,Study 5,254,1,1,1,1
6,Study 5,254,2,0,1,0
6,Study 5,254,3,0,1,1
6,Study 5,254,4,0,1,1
6,Study 5,255,1,1,1,1
6,Study 5,255,2,0,1,0
6,Study 5,255,3,0,1,0
6,Study 5,255,4,0,1,0
6,Study 5,256,1,1,1,1
6,Study 5,256,2,0,1,
6,Study 5,256,3,1,1,1
6,Study 5,256,4,0,1,1
6,Study 5,257,1,0,0,1
6,Study 5,257,2,1,0,1
6,Study 5,257,3,0,0,0
6,Study 5,257,4,1,0,1
6,Study 5,258,1,0,1,0
6,Study 5,258,2,1,1,1
6,Study 5,258,3,1,1,0
6,Study 5,258,4,1,1,0
6,Study 5,259,1,0,0,0
6,Study 5,259,2,0,0,0
6,Study 5,259,3,1,0,1
6,Study 5,259,4,1,0,0
6,Study 5,260,1,0,0,1
6,Study 5,260,2,0,0,0
6,Study 5,260,3,1,0,1
6,Study 5,260,4,1,0,1
6,Study 5,261,1,1,1,0
6,Study 5,261,2,0,1,0
6,Study 5,261,3,0,1,1
6,Study 5,261,4,1,1,1
6,Study 5,262,1,1,1,0
6,Study 5,262,2,0,1,0
6,Study 5,262,3,0,1,1
6,Study 5,262,4,1,1,1
6,Study 5,263,1,0,1,0
6,Study 5,263,2,0,1,1
6,Study 5,263,3,1,1,1
6,Study 5,263,4,0,1,0
6,Study 5,264,1,0,0,0
6,Study 5,264,2,1,0,1
6,Study 5,264,3,1,0,1
6,Study 5,264,4,0,0,0
6,Study 5,265,1,0,0,
6,Study 5,265,2,0,0,0
6,Study 5,265,3,0,0,1
6,Study 5,265,4,0,0,1
6,Study 5,266,1,0,0,1
6,Study 5,266,2,0,0,1
6,Study 5,266,3,0,0,1
6,Study 5,266,4,0,0,0
6,Study 5,267,1,0,1,0
6,Study 5,267,2,1,1,0
6,Study 5,267,3,0,1,1
6,Study 5,267,4,1,1,0
6,Study 5,268,1,1,0,1
6,Study 5,268,2,1,0,1
6,Study 5,268,3,1,0,1
6,Study 5,268,4,1,0,1
6,Study 5,269,1,1,0,1
6,Study 5,269,2,0,0,0
6,Study 5,269,3,0,0,1
6,Study 5,269,4,0,0,1
6,Study 5,270,1,0,1,0
6,Study 5,270,2,0,1,1
6,Study 5,270,3,1,1,1
6,Study 5,270,4,1,1,1
6,Study 5,271,1,1,0,0
6,Study 5,271,2,0,0,1
6,Study 5,271,3,1,0,0
6,Study 5,271,4,0,0,0
6,Study 5,272,1,1,0,0
6,Study 5,272,2,1,0,1
6,Study 5,272,3,0,0,0
6,Study 5,272,4,1,0,1
6,Study 5,273,1,1,0,1
6,Study 5,273,2,1,0,1
6,Study 5,273,3,0,0,0
6,Study 5,273,4,1,0,0
6,Study 5,274,1,0,0,1
6,Study 5,274,2,0,0,0
6,Study 5,274,3,0,0,0
6,Study 5,274,4,1,0,0
6,Study 5,275,1,0,0,1
6,Study 5,275,2,0,0,0
6,Study 5,275,3,0,0,1
6,Study 5,275,4,1,0,1
6,Study 5,276,1,1,1,
6,Study 5,276,2,1,1,1
6,Study 5,276,3,0,1,1
6,Study 5,276,4,0,1,0
6,Study 5,277,1,0,1,0
6,Study 5,277,2,1,1,1
6,Study 5,277,3,0,1,1
6,Study 5,277,4,0,1,1
6,Study 5,278,1,1,1,1
6,Study 5,278,2,1,1,0
6,Study 5,278,3,1,1,1
6,Study 5,278,4,1,1,0
6,Study 5,279,1,0,1,1
6,Study 5,279,2,0,1,1
6,Study 5,279,3,1,1,1
6,Study 5,279,4,0,1,0
6,Study 5,280,1,1,0,1
6,Study 5,280,2,0,0,0
6,Study 5,280,3,1,0,1
6,Study 5,280,4,1,0,1
6,Study 5,281,1,1,0,0
6,Study 5,281,2,1,0,1
6,Study 5,281,3,0,0,1
6,Study 5,281,4,1,0,1
6,Study 5,282,1,0,1,0
6,Study 5,282,2,0,1,1
6,Study 5,282,3,1,1,1
6,Study 5,282,4,0,1,0
6,Study 5,283,1,1,0,0
6,Study 5,283,2,1,0,1
6,Study 5,283,3,0,0,0
6,Study 5,283,4,1,0,1
6,Study 5,284,1,1,0,1
6,Study 5,284,2,0,0,0
6,Study 5,284,3,1,0,1
6,Study 5,284,4,0,0,0
6,Study 5,285,1,1,1,1
6,Study 5,285,2,0,1,1
6,Study 5,285,3,1,1,
6,Study 5,285,4,0,1,0
6,Study 5,286,1,0,1,0
6,Study 5,286,2,1,1,0
6,Study 5,286,3,1,1,
6,Study 5,286,4,1,1,1
6,Study 5,287,1,1,1,0
6,Study 5,287,2,1,1,0
6,Study 5,287,3,0,1,0
6,Study 5,287,4,1,1,1
6,Study 5,288,1,1,1,0
6,Study 5,288,2,1,1,0
6,Study 5,288,3,0,1,0
6,Study 5,288,4,1,1,0
6,Study 5,289,1,1,1,1
6,Study 5,289,2,1,1,1
6,Study 5,289,3,1,1,1
6,Study 5,289,4,0,1,0
6,Study 5,290,1,0,0,0
6,Study 5,290,2,0,0,0
6,Study 5,290,3,1,0,
6,Study 5,290,4,0,0,1
6,Study 5,291,1,1,1,1
6,Study 5,291,2,0,1,1
6,Study 5,291,3,1,1,1
6,Study 5,291,4,0,1,1
6,Study 5,292,1,0,1,1
6,Study 5,292,2,1,1,0
6,Study 5,292,3,0,1,0
6,Study 5,292,4,1,1,1
6,Study 5,293,1,0,0,1
6,Study 5,293,2,1,0,1
6,Study 5,293,3,0,0,1
6,Study 5,293,4,1,0,0
6,Study 5,294,1,0,1,0
6,Study 5,294,2,0,1,0
6,Study 5,294,3,0,1,0
6,Study 5,294,4,1,1,0
6,Study 5,295,1,1,1,1
6,Study 5,295,2,1,1,1
6,Study 5,295,3,1,1,1
6,Study 5,295,4,1,1,1
6,Study 5,296,1,0,1,1
6,Study 5,296,2,0,1,0
6,Study 5,296,3,0,1,0
6,Study 5,296,4,0,1,1
6,Study 5,297,1,0,0,1
6,Study 5,297,2,0,0,0
6,Study 5,297,3,1,0,0
6,Study 5,297,4,1,0,1
6,Study 5,298,1,0,0,0
6,Study 5,298,2,0,0,0
6,Study 5,298,3,0,0,0
6,Study 5,298,4,0,0,1
6,Study 5,299,1,1,1,0
6,Study 5,299,2,1,1,1
6,Study 5,299,3,1,1,0
6,Study 5,299,4,0,1,0
6,Study 5,300,1,0,1,1
6,Study 5,300,2,0,1,0
6,Study 5,300,3,1,1,0
6,Study 5,300,4,0,1,1
6,Study 5,301,1,1,0,0
6,Study 5,301,2,1,0,0
6,Study 5,301,3,1,0,1
6,Study 5,301,4,0,0,1
6,Study 5,302,1,1,0,1
6,Study 5,302,2,0,0,1
6,Study 5,302,3,1,0,1
6,Study 5,302,4,1,0,0
6,Study 5,303,1,0,0,1
6,Study 5,303,2,1,0,0
6,Study 5,303,3,0,0,0
6,Study 5,303,4,1,0,0
6,Study 5,304,1,0,0,0
6,Study 5,304,2,0,0,1
6,Study 5,304,3,1,0,1
6,Study 5,304,4,0,0,0
6,Study 5,305,1,0,1,0
6,Study 5,305,2,1,1,1
6,Study 5,305,3,0,1,1
6,Study 5,305,4,0,1,1
6,Study 5,306,1,1,0,0
6,Study 5,306,2,1,0,1
6,Study 5,306,3,1,0,0
6,Study 5,306,4,1,0,0
6,Study 5,307,1,0,1,0
6,Study 5,307,2,1,1,1
6,Study 5,307,3,0,1,0
6,Study 5,307,4,0,1,0
6,Study 5,308,1,1,0,1
6,Study 5,308,2,0,0,0
6,Study 5,308,3,0,0,0
6,Study 5,308,4,1,0,1
6,Study 5,309,1,0,0,0
6,Study 5,309,2,0,0,0
6,Study 5,309,3,1,0,1
6,Study 5,309,4,0,0,1
6,Study 5,310,1,1,1,0
6,Study 5,310,2,1,1,1
6,Study 5,310,3,0,1,1
6,Study 5,310,4,0,1,1
6,Study 5,311,1,1,1,1
6,Study 5,311,2,1,1,1
6,Study 5,311,3,0,1,0
6,Study 5,311,4,1,1,1
6,Study 5,312,1,0,1,0
6,Study 5,312,2,0,1,0
6,Study 5,312,3,0,1,0
6,Study 5,312,4,0,1,0
6,Study 5,313,1,0,1,1
6,Study 5,313,2,1,1,1
6,Study 5,313,3,1,1,1
6,Study 5,313,4,0,1,0
6,Study 5,314,1,1,0,0
6,Study 5,314,2,1,0,0
6,Study 5,314,3,1,0,1
6,Study 5,314,4,0,0,1
6,Study 5,315,1,0,1,1
6,Study 5,315,2,0,1,0
6,Study 5,315,3,1,1,1
6,Study 5,315,4,1,1,1
6,Study 5,316,1,0,1,0
6,Study 5,316,2,0,1,0
6,Study 5,316,3,1,1,1
6,Study 5,316,4,1,1,1
6,Study 5,317,1,0,1,1
6,Study 5,317,2,0,1,1
6,Study 5,317,3,1,1,1
6,Study 5,317,4,1,1,1
6,Study 5,318,1,1,0,1
6,Study 5,318,2,1,0,0
6,Study 5,318,3,0,0,1
6,Study 5,318,4,0,0,0
6,Study 5,319,1,1,0,1
6,Study 5,319,2,1,0,1
6,Study 5,319,3,0,0,0
6,Study 5,319,4,0,0,0
6,Study 5,320,1,1,0,1
6,Study 5,320,2,1,0,1
6,Study 5,320,3,0,0,0
6,Study 5,320,4,0,0,0
6,Study 5,321,1,0,1,1
6,Study 5,321,2,0,1,0
6,Study 5,321,3,0,1,1
6,Study 5,321,4,1,1,1
6,Study 5,322,1,0,0,0
6,Study 5,322,2,0,0,0
6,Study 5,322,3,0,0,1
6,Study 5,322,4,0,0,1
6,Study 5,323,1,1,0,1
6,Study 5,323,2,1,0,1
6,Study 5,323,3,1,0,1
6,Study 5,323,4,0,0,1
6,Study 5,324,1,1,0,1
6,Study 5,324,2,1,0,1
6,Study 5,324,3,1,0,0
6,Study 5,324,4,1,0,1
6,Study 5,325,1,1,1,1
6,Study 5,325,2,1,1,1
6,Study 5,325,3,1,1,
6,Study 5,325,4,1,1,0
6,Study 5,326,1,0,0,1
6,Study 5,326,2,1,0,1
6,Study 5,326,3,1,0,1
6,Study 5,326,4,0,0,1
6,Study 5,327,1,0,1,0
6,Study 5,327,2,0,1,0
6,Study 5,327,3,0,1,0
6,Study 5,327,4,0,1,0
6,Study 5,328,1,0,1,1
6,Study 5,328,2,0,1,0
6,Study 5,328,3,0,1,1
6,Study 5,328,4,0,1,0
6,Study 5,329,1,0,1,0
6,Study 5,329,2,0,1,0
6,Study 5,329,3,0,1,1
6,Study 5,329,4,1,1,1
6,Study 5,330,1,1,0,1
6,Study 5,330,2,0,0,0
6,Study 5,330,3,1,0,1
6,Study 5,330,4,0,0,0
6,Study 5,331,1,1,0,1
6,Study 5,331,2,1,0,1
6,Study 5,331,3,1,0,1
6,Study 5,331,4,1,0,1
6,Study 5,332,1,1,0,1
6,Study 5,332,2,1,0,1
6,Study 5,332,3,1,0,1
6,Study 5,332,4,1,0,1
6,Study 5,333,1,1,0,0
6,Study 5,333,2,1,0,0
6,Study 5,333,3,0,0,1
6,Study 5,333,4,1,0,0
6,Study 5,334,1,1,0,0
6,Study 5,334,2,0,0,0
6,Study 5,334,3,1,0,0
6,Study 5,334,4,1,0,1
6,Study 5,335,1,1,1,0
6,Study 5,335,2,0,1,1
6,Study 5,335,3,0,1,1
6,Study 5,335,4,1,1,1
6,Study 5,336,1,0,1,0
6,Study 5,336,2,1,1,1
6,Study 5,336,3,0,1,0
6,Study 5,336,4,0,1,0
6,Study 5,337,1,0,1,1
6,Study 5,337,2,1,1,1
6,Study 5,337,3,0,1,0
6,Study 5,337,4,0,1,1
6,Study 5,338,1,1,1,1
6,Study 5,338,2,0,1,1
6,Study 5,338,3,1,1,0
6,Study 5,338,4,0,1,0
6,Study 5,339,1,0,0,0
6,Study 5,339,2,1,0,1
6,Study 5,339,3,0,0,0
6,Study 5,339,4,1,0,0
6,Study 5,340,1,0,1,1
6,Study 5,340,2,1,1,1
6,Study 5,340,3,0,1,1
6,Study 5,340,4,0,1,1
6,Study 5,341,1,1,1,1
6,Study 5,341,2,1,1,0
6,Study 5,341,3,0,1,
6,Study 5,341,4,1,1,1
6,Study 5,342,1,1,0,1
6,Study 5,342,2,0,0,1
6,Study 5,342,3,1,0,1
6,Study 5,342,4,1,0,1
6,Study 5,343,1,0,1,1
6,Study 5,343,2,1,1,0
6,Study 5,343,3,0,1,0
6,Study 5,343,4,1,1,0
6,Study 5,344,1,1,0,1
6,Study 5,344,2,0,0,0
6,Study 5,344,3,0,0,1
6,Study 5,344,4,0,0,0
6,Study 5,345,1,1,0,1
6,Study 5,345,2,0,0,1
6,Study 5,345,3,0,0,1
6,Study 5,345,4,1,0,1
6,Study 5,346,1,1,0,1
6,Study 5,346,2,0,0,1
6,Study 5,346,3,1,0,1
6,Study 5,346,4,1,0,0
6,Study 5,347,1,0,0,1
6,Study 5,347,2,1,0,1
6,Study 5,347,3,1,0,1
6,Study 5,347,4,1,0,1
6,Study 5,348,1,1,1,1
6,Study 5,348,2,0,1,0
6,Study 5,348,3,0,1,1
6,Study 5,348,4,1,1,1
6,Study 5,349,1,0,0,1
6,Study 5,349,2,0,0,1
6,Study 5,349,3,1,0,1
6,Study 5,349,4,0,0,0
6,Study 5,350,1,1,0,1
6,Study 5,350,2,0,0,
6,Study 5,350,3,1,0,1
6,Study 5,350,4,1,0,0
6,Study 5,351,1,0,1,1
6,Study 5,351,2,0,1,0
6,Study 5,351,3,1,1,0
6,Study 5,351,4,0,1,0
6,Study 5,352,1,0,1,1
6,Study 5,352,2,1,1,1
6,Study 5,352,3,0,1,0
6,Study 5,352,4,1,1,0
6,Study 5,353,1,1,1,1
6,Study 5,353,2,0,1,0
6,Study 5,353,3,1,1,1
6,Study 5,353,4,0,1,0
6,Study 5,354,1,1,1,1
6,Study 5,354,2,1,1,1
6,Study 5,354,3,1,1,1
6,Study 5,354,4,0,1,0
6,Study 5,355,1,1,1,0
6,Study 5,355,2,1,1,0
6,Study 5,355,3,1,1,0
6,Study 5,355,4,0,1,0
6,Study 5,356,1,0,1,
6,Study 5,356,2,1,1,1
6,Study 5,356,3,0,1,0
6,Study 5,356,4,0,1,1
6,Study 5,357,1,1,0,1
6,Study 5,357,2,0,0,0
6,Study 5,357,3,1,0,1
6,Study 5,357,4,0,0,1
6,Study 5,358,1,1,1,1
6,Study 5,358,2,0,1,0
6,Study 5,358,3,0,1,1
6,Study 5,358,4,1,1,1
6,Study 5,359,1,0,1,0
6,Study 5,359,2,1,1,1
6,Study 5,359,3,1,1,1
6,Study 5,359,4,0,1,1
